Camera-COQE_bert_first_multitask_25_16_run/embe_1
Prop,17.99,19.46,19.98,53.06
Binary,21.72,23.68,24.32,53.06
VLSP23-ComOM_bert_first_multitask_25_16_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,0.9,1.32,1.35,53.06
Prop,17.99,20.48,21.03,53.06
Binary,21.72,25.0,25.68,53.06
VLSP23-ComOM_bert_first_multitask_25_16_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,0.9,1.32,1.35,53.06
Prop,17.99,19.46,19.98,53.06
Binary,21.72,23.68,24.32,53.06
VLSP23-ComOM_bert_first_multitask_25_16_run/embe_1
measure_type,entity_1,entity_2,aspect,result,macro,micro,sent_acc,elem_acc
Exact,44.07,31.75,17.6,30.0,31.15,30.52,86.07,85.07
Prop,57.27,36.51,44.32,59.62,49.92,51.06,86.07,85.07
Binary,61.02,38.1,56.0,66.67,55.98,57.75,86.07,85.07
VLSP23-ComOM_bert_first_multitask_25_16_run/embe_1
measure_type,entity_1,entity_2,aspect,result,macro,micro,sent_acc,elem_acc
Exact,44.07,31.75,17.6,30.0,31.15,30.52,86.07,85.07
Prop,57.27,36.51,44.32,59.62,49.92,51.06,86.07,85.07
Binary,61.02,38.1,56.0,66.67,55.98,57.75,86.07,85.07
VLSP23-ComOM_bert_first_multitask_25_16_run/embe_1
measure_type,entity_1,entity_2,aspect,result,macro,micro,sent_acc,elem_acc
Exact,44.07,31.75,17.6,30.0,31.15,30.52,86.07,85.07
Prop,57.27,36.51,44.32,59.62,49.92,51.06,86.07,85.07
Binary,61.02,38.1,56.0,66.67,55.98,57.75,86.07,85.07
VLSP23-ComOM_bert_first_multitask_25_16_run/embe_1
measure_type,entity_1,entity_2,aspect,result,macro,micro,sent_acc,elem_acc
Exact,44.07,31.75,17.6,30.0,31.15,30.52,86.07,85.07
Prop,57.27,36.51,44.32,59.62,49.92,51.06,86.07,85.07
Binary,61.02,38.1,56.0,66.67,55.98,57.75,86.07,85.07
VLSP23-ComOM_bert_first_multitask_25_16_run/embe_1
measure_type,entity_1,entity_2,aspect,result,macro,micro,sent_acc,elem_acc
Exact,44.07,31.75,17.6,30.0,31.15,30.52,86.07,85.07
Prop,57.27,36.51,44.32,59.62,49.92,51.06,86.07,85.07
Binary,61.02,38.1,56.0,66.67,55.98,57.75,86.07,85.07
VLSP23-ComOM_bert_first_multitask_25_16_run/embe_1
measure_type,entity_1,entity_2,aspect,result,macro,micro,sent_acc,elem_acc
Exact,44.07,31.75,17.6,30.0,31.15,30.52,86.07,85.07
Prop,57.27,36.51,44.32,59.62,49.92,51.06,86.07,85.07
Binary,61.02,38.1,56.0,66.67,55.98,57.75,86.07,85.07
VLSP23-ComOM_bert_first_multitask_25_16_run/embe_1
measure_type,entity_1,entity_2,aspect,result,macro,micro,sent_acc,elem_acc
Exact,44.07,31.75,17.6,30.0,31.15,30.52,86.07,85.07
Prop,57.27,36.51,44.32,59.62,49.92,51.06,86.07,85.07
Binary,61.02,38.1,56.0,66.67,55.98,57.75,86.07,85.07
VLSP23-ComOM_bert_first_multitask_25_16_run/embe_1
measure_type,entity_1,entity_2,aspect,result,macro,micro,sent_acc,elem_acc
Exact,44.07,31.75,17.6,30.0,31.15,30.52,86.07,85.07
Prop,57.27,36.51,44.32,59.62,49.92,51.06,86.07,85.07
Binary,61.02,38.1,56.0,66.67,55.98,57.75,86.07,85.07
VLSP23-ComOM_bert_first_multitask_25_16_run/embe_1
measure_type,entity_1,entity_2,aspect,result,macro,micro,sent_acc,elem_acc
Exact,44.07,31.75,17.6,30.0,31.15,30.52,86.07,85.07
Prop,57.27,36.51,44.32,59.62,49.92,51.06,86.07,85.07
Binary,61.02,38.1,56.0,66.67,55.98,57.75,86.07,85.07
VLSP23-ComOM_bert_first_multitask_25_16_run/embe_1
measure_type,entity_1,entity_2,aspect,result,macro,micro,sent_acc,elem_acc
Exact,44.07,31.75,17.6,30.0,31.15,30.52,86.07,85.07
Prop,57.27,36.51,44.32,59.62,49.92,51.06,86.07,85.07
Binary,61.02,38.1,56.0,66.67,55.98,57.75,86.07,85.07
VLSP23-ComOM_bert_first_multitask_25_16_run/embe_1
measure_type,entity_1,entity_2,aspect,result,macro,micro,sent_acc,elem_acc
Exact,44.07,31.75,17.6,30.0,31.15,30.52,86.07,85.07
Prop,57.27,36.51,44.32,59.62,49.92,51.06,86.07,85.07
Binary,61.02,38.1,56.0,66.67,55.98,57.75,86.07,85.07
VLSP23-ComOM_bert_first_multitask_25_16_run/embe_1
measure_type,entity_1,entity_2,aspect,result,macro,micro,sent_acc,elem_acc
Exact,44.07,31.75,17.6,30.0,31.15,30.52,86.07,85.07
Prop,57.27,36.51,44.32,59.62,49.92,51.06,86.07,85.07
Binary,61.02,38.1,56.0,66.67,55.98,57.75,86.07,85.07
VLSP23-ComOM_bert_first_multitask_25_16_run/embe_1
measure_type,entity_1,entity_2,aspect,result,macro,micro,sent_acc,elem_acc
Exact,44.07,31.75,17.6,30.0,31.15,30.52,86.07,85.07
Prop,57.27,36.51,44.32,59.62,49.92,51.06,86.07,85.07
Binary,61.02,38.1,56.0,66.67,55.98,57.75,86.07,85.07
VLSP23-ComOM_bert_first_multitask_25_16_run/embe_1
measure_type,entity_1,entity_2,aspect,result,macro,micro,sent_acc,elem_acc
Exact,44.07,31.75,17.6,30.0,31.15,30.52,86.07,85.07
Prop,57.27,36.51,44.32,59.62,49.92,51.06,86.07,85.07
Binary,61.02,38.1,56.0,66.67,55.98,57.75,86.07,85.07
VLSP23-ComOM_bert_first_multitask_25_16_run/embe_1
measure_type,entity_1,entity_2,aspect,result,macro,micro,sent_acc,elem_acc
Exact,44.07,31.75,17.6,30.0,31.15,30.52,86.07,85.07
Prop,57.27,36.51,44.32,59.62,49.92,51.06,86.07,85.07
Binary,61.02,38.1,56.0,66.67,55.98,57.75,86.07,85.07
VLSP23-ComOM_bert_first_multitask_25_16_run/embe_1
measure_type,entity_1,entity_2,aspect,result,macro,micro,sent_acc,elem_acc
Exact,44.07,31.75,17.6,30.0,31.15,30.52,86.07,85.07
Prop,57.27,36.51,44.32,59.62,49.92,51.06,86.07,85.07
Binary,61.02,38.1,56.0,66.67,55.98,57.75,86.07,85.07
VLSP23-ComOM_bert_first_multitask_25_16_run/embe_1
measure_type,entity_1,entity_2,aspect,result,macro,micro,sent_acc,elem_acc
Exact,44.07,31.75,17.6,30.0,31.15,30.52,86.07,85.07
Prop,57.27,36.51,44.32,59.62,49.92,51.06,86.07,85.07
Binary,61.02,38.1,56.0,66.67,55.98,57.75,86.07,85.07
VLSP23-ComOM_bert_first_multitask_25_16_run/embe_1
measure_type,entity_1,entity_2,aspect,result,macro,micro,sent_acc,elem_acc
Exact,44.07,31.75,17.6,30.0,31.15,30.52,86.07,85.07
Prop,57.27,36.51,44.32,59.62,49.92,51.06,86.07,85.07
Binary,61.02,38.1,56.0,66.67,55.98,57.75,86.07,85.07
VLSP23-ComOM_bert_first_multitask_25_16_run/embe_1
measure_type,entity_1,entity_2,aspect,result,macro,micro,sent_acc,elem_acc
Exact,44.07,31.75,17.6,30.0,31.15,30.52,86.07,85.07
Prop,57.27,36.51,44.32,59.62,49.92,51.06,86.07,85.07
Binary,61.02,38.1,56.0,66.67,55.98,57.75,86.07,85.07
VLSP23-ComOM_bert_first_multitask_25_16_run/embe_1
measure_type,entity_1,entity_2,aspect,result,macro,micro,sent_acc,elem_acc
Exact,44.07,31.75,17.6,30.0,31.15,30.52,86.07,85.07
Prop,57.27,36.51,44.32,59.62,49.92,51.06,86.07,85.07
Binary,61.02,38.1,56.0,66.67,55.98,57.75,86.07,85.07
VLSP23-ComOM_bert_first_multitask_50_32_run/embe_1
measure_type,entity_1,entity_2,aspect,result,macro,micro,sent_acc,elem_acc
Exact,34.48,29.27,16.09,34.62,30.09,29.31,79.75,87.85
Prop,50.58,32.93,31.57,54.21,44.56,44.83,79.75,87.85
Binary,56.9,34.15,45.98,61.54,52.31,52.87,79.75,87.85
VLSP23-ComOM_bert_first_multitask_100_32_run/embe_1
measure_type,entity_1,entity_2,aspect,result,macro,micro,sent_acc,elem_acc
Exact,34.48,29.27,16.09,34.62,30.09,29.31,79.75,87.85
Prop,50.58,32.93,31.57,54.21,44.56,44.83,79.75,87.85
Binary,56.9,34.15,45.98,61.54,52.31,52.87,79.75,87.85
VLSP23-ComOM_bert_first_multitask_100_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,2.37,2.35,1.35,11.58
Prop,8.59,7.54,4.33,11.58
Binary,10.65,9.41,5.41,11.58
VLSP23-ComOM_bert_first_multitask_100_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,2.37,2.35,1.35,11.58
Prop,8.59,7.54,4.33,11.58
Binary,10.65,9.41,5.41,11.58
VLSP23-ComOM_bert_first_multitask_50_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,2.37,2.35,1.35,11.58
Prop,8.59,7.54,4.33,11.58
Binary,10.65,9.41,5.41,11.58
VLSP23-ComOM_bert_first_multitask_50_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,2.37,2.35,1.35,11.58
Prop,8.59,7.54,4.33,11.58
Binary,10.65,9.41,5.41,11.58
VLSP23-ComOM_bert_first_multitask_100_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,19.65,19.65,22.97,100.0
Prop,42.29,42.29,49.43,100.0
Binary,48.55,48.55,56.76,100.0
VLSP23-ComOM_bert_first_multitask_100_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,19.65,16.18,18.92,100.0
Prop,42.29,37.86,44.25,100.0
Binary,48.55,43.93,51.35,100.0
VLSP23-ComOM_bert_first_multitask_50_32_run/embe_1
measure_type,entity_1,entity_2,aspect,result,macro,micro,sent_acc,elem_acc
Exact,69.72,78.43,41.27,58.02,62.11,58.51,94.08,93.46
Prop,78.81,83.19,56.66,75.03,73.7,71.47,94.08,93.46
Binary,82.57,86.27,63.49,80.92,78.6,76.74,94.08,93.46
VLSP23-ComOM_bert_first_multitask_50_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,2.37,2.22,1.35,16.84
Prop,8.59,8.33,5.07,16.84
Binary,10.65,11.11,6.76,16.84
VLSP23-ComOM_bert_first_multitask_50_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,2.37,2.22,1.35,16.84
Prop,8.59,8.33,5.07,16.84
Binary,10.65,11.11,6.76,16.84
VLSP23-ComOM_bert_first_multitask_50_32_run/embe_1
measure_type,entity_1,entity_2,aspect,result,macro,micro,sent_acc,elem_acc
Exact,69.72,78.43,41.27,58.02,62.11,58.51,94.08,93.46
Prop,78.81,83.19,56.66,75.03,73.7,71.47,94.08,93.46
Binary,82.57,86.27,63.49,80.92,78.6,76.74,94.08,93.46
VLSP23-ComOM_bert_first_multitask_50_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,19.65,19.65,22.97,100.0
Prop,42.29,42.29,49.43,100.0
Binary,48.55,48.55,56.76,100.0
VLSP23-ComOM_bert_first_multitask_50_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,19.65,16.18,18.92,100.0
Prop,42.29,37.86,44.25,100.0
Binary,48.55,43.93,51.35,100.0
VLSP23-ComOM_bert_first_multitask_50_32_run/embe_1
measure_type,entity_1,entity_2,aspect,result,macro,micro,sent_acc,elem_acc
Exact,69.72,78.43,41.27,58.02,62.11,58.51,94.08,93.46
Prop,78.81,83.19,56.66,75.03,73.7,71.47,94.08,93.46
Binary,82.57,86.27,63.49,80.92,78.6,76.74,94.08,93.46
VLSP23-ComOM_bert_first_multitask_50_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,19.65,19.65,22.97,100.0
Prop,42.29,42.29,49.43,100.0
Binary,48.55,48.55,56.76,100.0
VLSP23-ComOM_bert_first_multitask_50_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,19.65,16.18,18.92,100.0
Prop,42.29,37.86,44.25,100.0
Binary,48.55,43.93,51.35,100.0
VLSP23-ComOM_bert_first_multitask_50_32_run/embe_1
measure_type,entity_1,entity_2,aspect,result,macro,micro,sent_acc,elem_acc
Exact,67.69,61.11,48.73,53.06,57.73,56.6,87.26,86.02
Prop,72.28,69.44,58.8,67.66,67.14,66.5,87.26,86.02
Binary,73.85,70.0,64.56,72.89,70.42,70.25,87.26,86.02
VLSP23-ComOM_bert_first_multitask_50_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,18.25,20.72,25.6,68.99
Prop,32.43,36.93,45.61,68.99
Binary,34.98,40.0,49.4,68.99
VLSP23-ComOM_bert_first_multitask_50_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,18.25,20.24,25.0,68.99
Prop,32.43,34.32,42.39,68.99
Binary,34.98,37.11,45.83,68.99
VLSP23-ComOM_bert_first_multitask_50_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,18.25,20.72,25.6,68.99
Prop,32.43,36.93,45.61,68.99
Binary,34.98,40.0,49.4,68.99
VLSP23-ComOM_bert_first_multitask_50_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,18.25,20.24,25.0,68.99
Prop,32.43,34.32,42.39,68.99
Binary,34.98,37.11,45.83,68.99
VLSP23-ComOM_bert_first_multitask_50_32_run/embe_1
measure_type,entity_1,entity_2,aspect,result,macro,micro,sent_acc,elem_acc
Exact,64.73,60.87,43.32,53.47,55.66,54.58,88.85,87.43
Prop,69.15,66.46,53.24,66.99,64.04,63.55,88.85,87.43
Binary,72.2,67.08,59.21,72.61,67.86,67.82,88.85,87.43
VLSP23-ComOM_bert_first_multitask_50_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,18.25,20.72,25.6,68.99
Prop,32.43,36.93,45.61,68.99
Binary,34.98,40.0,49.4,68.99
VLSP23-ComOM_bert_first_multitask_50_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,18.25,20.24,25.0,68.99
Prop,32.43,34.32,42.39,68.99
Binary,34.98,37.11,45.83,68.99
VLSP23-ComOM_bert_first_multitask_100_32_run/embe_1
measure_type,entity_1,entity_2,aspect,result,macro,micro,sent_acc,elem_acc
Exact,64.91,60.92,53.25,60.81,60.01,59.55,88.32,86.19
Prop,70.63,67.24,62.52,69.87,67.62,67.39,88.32,86.19
Binary,73.96,67.82,66.87,74.32,70.8,70.89,88.32,86.19
VLSP23-ComOM_bert_first_multitask_100_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,22.17,26.59,28.57,68.2
Prop,38.91,45.17,48.54,68.2
Binary,42.57,49.31,52.98,68.2
VLSP23-ComOM_bert_first_multitask_100_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,22.17,24.38,26.19,68.2
Prop,38.91,40.48,43.5,68.2
Binary,42.57,44.32,47.62,68.2
VLSP23-ComOM_bert_first_multitask_100_32_run/embe_1
measure_type,entity_1,entity_2,aspect,result,macro,micro,sent_acc,elem_acc
Exact,70.23,65.54,52.12,60.51,62.11,61.32,90.97,90.62
Prop,74.97,72.69,62.52,73.12,70.84,70.44,90.97,90.62
Binary,77.1,73.45,67.1,78.98,74.17,74.15,90.97,90.62
VLSP23-ComOM_bert_first_multitask_100_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,20.86,23.88,28.57,72.9
Prop,34.06,38.58,46.16,72.9
Binary,36.81,41.79,50.0,72.9
VLSP23-ComOM_bert_first_multitask_100_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,20.86,21.89,26.19,72.9
Prop,34.06,35.2,42.12,72.9
Binary,36.81,38.31,45.83,72.9
VLSP23-ComOM_bert_first_multitask_100_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,20.86,24.69,29.17,71.34
Prop,34.06,39.07,46.16,71.34
Binary,36.81,42.32,50.0,71.34
VLSP23-ComOM_bert_first_multitask_100_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,20.86,22.67,26.79,71.34
Prop,34.06,35.65,42.12,71.34
Binary,36.81,38.79,45.83,71.34
VLSP23-ComOM_bert_first_multitask_100_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,20.86,25.99,29.17,65.11
Prop,34.06,42.69,47.9,65.11
Binary,36.81,46.15,51.79,65.11
VLSP23-ComOM_bert_first_multitask_100_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,20.86,24.4,27.38,65.11
Prop,34.06,39.09,43.86,65.11
Binary,36.81,42.44,47.62,65.11
VLSP23-ComOM_bert_first_multitask_100_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,20.86,25.63,30.36,71.65
Prop,34.06,41.44,49.09,71.65
Binary,36.81,44.72,52.98,71.65
VLSP23-ComOM_bert_first_multitask_100_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,20.86,24.12,28.57,71.65
Prop,34.06,38.53,45.64,71.65
Binary,36.81,41.71,49.4,71.65
VLSP23-ComOM_bert_first_multitask_100_32_run/embe_1
measure_type,entity_1,entity_2,aspect,result,macro,micro,sent_acc,elem_acc
Exact,63.08,67.16,56.5,61.57,62.1,61.36,91.87,91.51
Prop,70.02,72.93,67.38,74.64,71.27,71.22,91.87,91.51
Binary,73.35,75.28,70.33,80.07,74.78,74.97,91.87,91.51
VLSP23-ComOM_bert_first_multitask_100_32_run/embe_1
measure_type,entity_1,entity_2,aspect,result,macro,micro,sent_acc,elem_acc
Exact,60.14,65.24,55.75,56.62,59.54,58.79,91.41,91.67
Prop,68.7,68.79,65.13,66.63,67.43,67.13,91.41,91.67
Binary,71.01,69.52,68.99,68.92,69.74,69.58,91.41,91.67
VLSP23-ComOM_bert_first_multitask_100_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,19.34,26.52,27.27,54.55
Prop,30.63,40.01,41.15,54.55
Binary,32.11,41.99,43.18,54.55
VLSP23-ComOM_bert_first_multitask_100_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,19.34,25.97,26.7,54.55
Prop,30.63,38.02,39.1,54.55
Binary,32.11,39.78,40.91,54.55
VLSP23-ComOM-Segmented_bert_first_multitask_100_32_run/embe_1
measure_type,entity_1,entity_2,aspect,result,macro,micro,sent_acc,elem_acc
Exact,62.07,69.39,56.57,57.53,61.57,60.59,92.68,92.17
Prop,69.69,74.49,66.0,69.09,70.03,69.37,92.68,92.17
Binary,71.26,74.49,68.69,72.24,71.88,71.42,92.68,92.17
VLSP23-ComOM-Segmented_bert_first_multitask_100_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,24.31,32.35,31.25,55.97
Prop,38.05,48.04,46.4,55.97
Binary,39.23,49.41,47.73,55.97
VLSP23-ComOM-Segmented_bert_first_multitask_100_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,24.31,0.59,0.57,55.97
Prop,38.05,1.73,1.67,55.97
Binary,39.23,1.76,1.7,55.97
VLSP23-ComOM_bert_first_multitask_100_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,19.34,25.19,27.84,62.46
Prop,30.63,39.17,43.28,62.46
Binary,32.11,41.13,45.45,62.46
VLSP23-ComOM_bert_first_multitask_100_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,19.34,23.65,26.14,62.46
Prop,30.63,36.29,40.1,62.46
Binary,32.11,38.05,42.05,62.46
VLSP23-ComOM-Segmented_bert_first_multitask_100_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,24.31,32.14,30.68,54.61
Prop,38.05,47.1,44.95,54.61
Binary,39.23,48.21,46.02,54.61
VLSP23-ComOM-Segmented_bert_first_multitask_100_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,24.31,30.36,28.98,54.61
Prop,38.05,44.26,42.25,54.61
Binary,39.23,45.24,43.18,54.61
VLSP23-ComOM_bert_first_multitask_100_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,19.34,26.52,27.27,54.55
Prop,30.63,38.37,39.46,54.55
Binary,32.11,40.33,41.48,54.55
VLSP23-ComOM_bert_first_multitask_100_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,19.34,25.97,26.7,54.55
Prop,30.63,35.65,36.66,54.55
Binary,32.11,37.57,38.64,54.55
VLSP23-ComOM-Segmented_bert_first_multitask_100_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,24.31,31.88,31.25,57.68
Prop,38.05,46.79,45.86,57.68
Binary,39.23,48.12,47.16,57.68
VLSP23-ComOM-Segmented_bert_first_multitask_100_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,24.31,29.57,28.98,57.68
Prop,38.05,42.29,41.45,57.68
Binary,39.23,43.48,42.61,57.68
VLSP23-ComOM-Segmented_bert_first_multitask_100_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,24.31,32.14,30.68,54.61
Prop,38.05,47.1,44.95,54.61
Binary,39.23,48.21,46.02,54.61
VLSP23-ComOM-Segmented_bert_first_multitask_100_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,24.31,30.36,28.98,54.61
Prop,38.05,44.26,42.25,54.61
Binary,39.23,45.24,43.18,54.61
VLSP23-ComOM-Segmented_bert_first_multitask_100_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,24.31,31.98,31.25,57.34
Prop,38.05,47.74,46.66,57.34
Binary,39.23,48.84,47.73,57.34
VLSP23-ComOM-Segmented_bert_first_multitask_100_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,24.31,29.65,28.98,57.34
Prop,38.05,43.23,42.25,57.34
Binary,39.23,44.19,43.18,57.34
VLSP23-ComOM-Segmented_bert_first_multitask_100_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,24.31,31.86,30.68,55.63
Prop,38.05,46.68,44.95,55.63
Binary,39.23,47.79,46.02,55.63
VLSP23-ComOM-Segmented_bert_first_multitask_100_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,24.31,29.5,28.41,55.63
Prop,38.05,42.1,40.54,55.63
Binary,39.23,43.07,41.48,55.63
VLSP23-ComOM_bert_first_multitask_100_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,19.34,25.43,25.0,49.85
Prop,30.63,36.53,35.91,49.85
Binary,32.11,38.15,37.5,49.85
VLSP23-ComOM_bert_first_multitask_100_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,19.34,24.86,24.43,49.85
Prop,30.63,35.38,34.77,49.85
Binary,32.11,36.99,36.36,49.85
VLSP23-ComOM_bert_first_multitask_100_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,19.34,25.88,27.27,57.18
Prop,30.63,38.55,40.63,57.18
Binary,32.11,40.43,42.61,57.18
VLSP23-ComOM_bert_first_multitask_100_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,19.34,25.34,26.7,57.18
Prop,30.63,35.97,37.91,57.18
Binary,32.11,37.74,39.77,57.18
VLSP23-ComOM_bert_first_multitask_100_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,19.34,26.4,26.7,52.79
Prop,30.63,38.04,38.48,52.79
Binary,32.11,39.89,40.34,52.79
VLSP23-ComOM_bert_first_multitask_100_32_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,19.34,25.84,26.14,52.79
Prop,30.63,36.92,37.34,52.79
Binary,32.11,38.76,39.2,52.79
VLSP23-ComOM_bert_first_multitask_100_16_run/embe_1
measure_type,entity_1,entity_2,aspect,result,macro,micro,sent_acc,elem_acc
Exact,63.0,63.68,52.86,59.08,59.91,59.31,91.92,91.29
Prop,70.87,72.95,64.24,72.07,70.34,69.9,91.92,91.29
Binary,73.26,73.63,67.86,75.08,72.78,72.47,91.92,91.29
VLSP23-ComOM_bert_first_multitask_100_16_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,22.02,25.0,27.27,80.0
Prop,41.08,45.15,49.25,80.0
Binary,43.12,46.88,51.14,80.0
VLSP23-ComOM_bert_first_multitask_100_16_run/embe_1
measure_type,init_pair,pair,polarity_acc,keep_rate
Exact,22.02,23.96,26.14,80.0
Prop,41.08,39.55,43.15,80.0
Binary,43.12,40.63,44.32,80.0
VLSP23-ComOM_bert_first_extraction_100_16_run/embe_1
measure_type,entity_1,entity_2,aspect,result,macro,micro,sent_acc,elem_acc
Exact,64.36,67.61,53.37,58.86,61.16,60.29,66.04,91.29
Prop,72.01,71.92,68.48,73.06,71.5,71.3,66.04,91.29
Binary,74.05,72.3,71.78,75.68,73.58,73.56,66.04,91.29
